7308.05,39704.068,11.34,0.0,1.0,2594.0,24.22,63.42,1.02,4.017,9.377,0.98,1.62,4.4,42855.2,298439.2,804250.4,0.0,2040700.0,57.2,19.5,38.102,1.0,428.6,1040556.0,1046524.0,0
182.09,553.12,69.86,0.0,1.0,2594.0,4.4,23.08,2.76,4.016,9.377,0.62,0.54,0.05,42588.0,292988.0,1044496.0,0.0,2040700.0,57.2,1.8,3.37,1.0,398.0,1040552.0,1046524.0,0
2592.03,3513.9,16.7,0.0,1.0,2594.0,22.533333333,59.266666667,1.5333333333,4.0166666667,9.377,0.77333333333,1.0133333333,2.27,42713.333333,294929.33333,771090.66667,0.0,2040700.0,57.2,7.3,9.3566666667,1.0,398.0,1040554.6667,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,30.2,69.8,0.0,4.017,9.377,0.85,1.25,3.38,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,39.933333333,60.066666667,0.0,4.017,9.377,0.93666666667,1.4966666667,4.06,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
7308.05,39704.068,11.34,0.0,1.0,2594.0,24.22,63.42,1.02,4.017,9.377,0.98,1.62,4.4,42855.2,298439.2,804250.4,0.0,2040700.0,57.2,19.5,38.102,1.0,428.6,1040556.0,1046524.0,0
182.09,553.12,69.86,0.0,1.0,2594.0,4.4,23.08,2.76,4.016,9.377,0.62,0.54,0.05,42588.0,292988.0,1044496.0,0.0,2040700.0,57.2,1.8,3.37,1.0,398.0,1040552.0,1046524.0,0
2592.03,3513.9,16.7,0.0,1.0,2594.0,22.533333333,59.266666667,1.5333333333,4.0166666667,9.377,0.77333333333,1.0133333333,2.27,42713.333333,294929.33333,771090.66667,0.0,2040700.0,57.2,7.3,9.3566666667,1.0,398.0,1040554.6667,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,30.2,69.8,0.0,4.017,9.377,0.85,1.25,3.38,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,39.933333333,60.066666667,0.0,4.017,9.377,0.93666666667,1.4966666667,4.06,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
7308.05,39704.068,11.34,0.0,1.0,2594.0,24.22,63.42,1.02,4.017,9.377,0.98,1.62,4.4,42855.2,298439.2,804250.4,0.0,2040700.0,57.2,19.5,38.102,1.0,428.6,1040556.0,1046524.0,0
182.09,553.12,69.86,0.0,1.0,2594.0,4.4,23.08,2.76,4.016,9.377,0.62,0.54,0.05,42588.0,292988.0,1044496.0,0.0,2040700.0,57.2,1.8,3.37,1.0,398.0,1040552.0,1046524.0,0
2592.03,3513.9,16.7,0.0,1.0,2594.0,22.533333333,59.266666667,1.5333333333,4.0166666667,9.377,0.77333333333,1.0133333333,2.27,42713.333333,294929.33333,771090.66667,0.0,2040700.0,57.2,7.3,9.3566666667,1.0,398.0,1040554.6667,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,30.2,69.8,0.0,4.017,9.377,0.85,1.25,3.38,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,39.933333333,60.066666667,0.0,4.017,9.377,0.93666666667,1.4966666667,4.06,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
7308.05,39704.068,11.34,0.0,1.0,2594.0,24.22,63.42,1.02,4.017,9.377,0.98,1.62,4.4,42855.2,298439.2,804250.4,0.0,2040700.0,57.2,19.5,38.102,1.0,428.6,1040556.0,1046524.0,0
182.09,553.12,69.86,0.0,1.0,2594.0,4.4,23.08,2.76,4.016,9.377,0.62,0.54,0.05,42588.0,292988.0,1044496.0,0.0,2040700.0,57.2,1.8,3.37,1.0,398.0,1040552.0,1046524.0,0
2592.03,3513.9,16.7,0.0,1.0,2594.0,22.533333333,59.266666667,1.5333333333,4.0166666667,9.377,0.77333333333,1.0133333333,2.27,42713.333333,294929.33333,771090.66667,0.0,2040700.0,57.2,7.3,9.3566666667,1.0,398.0,1040554.6667,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,30.2,69.8,0.0,4.017,9.377,0.85,1.25,3.38,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
3797.0,4994.29,0.0,0.0,1.0,2594.0,39.933333333,60.066666667,0.0,4.017,9.377,0.93666666667,1.4966666667,4.06,42776.0,295900.0,634388.0,0.0,2040700.0,57.2,10.05,12.35,1.0,398.0,1040556.0,1046524.0,0
7308.05,39704.068,11.34,0.0,1.0,2594.0,24.22,63.42,1.02,4.017,9.377,0.98,1.62,4.4,42855.2,298439.2,804250.4,0.0,2040700.0,57.2,19.5,38.102,1.0,428.6,1040556.0,1046524.0,0
